url,title,seendate,domain,language,sourcecountry,headline_mention,outlet_type
https://www.cbsnews.com/news/chesa-boudin-san-francisco-progressive-da-recall-results/,San Francisco votes overwhelmingly to recall progressive DA Chesa Boudin,20220608T083000Z,cbsnews.com,English,United States,True,national
https://www.cbsnews.com/news/chesa-boudin-san-francisco-da-recalled/,San Francisco votes overwhelmingly to recall progressive DA Chesa Boudin,20220608T121500Z,cbsnews.com,English,United States,True,national
https://hanfordsentinel.com/opinion/columnists/california-voters-just-not-interested-this-year-dan-walters/article_7bae6e3c-b2b2-5b1b-a3ee-a00d3d60698d.html,California voters just not interested this year | Dan Walters,20220608T180000Z,hanfordsentinel.com,English,United States,False,unclassified
https://www.washingtonpost.com/politics/2022/06/08/california-offers-warning-democrats-how-big-is-it/,California offers a warning to Democrats . But how big is it ? ,20220608T171500Z,washingtonpost.com,English,United States,False,national
http://www.msn.com/en-us/news/crime/california-gang-member-pushes-for-plea-deal-ahead-of-potential-gascon-recall/ar-AAYdvvI,California gang member pushes for plea deal ahead of potential Gascon recall,20220608T170000Z,msn.com,English,United States,True,unclassified
https://www.msn.com/en-us/news/us/these-san-francisco-neighborhoods-were-most-in-favor-of-the-chesa-boudin-recall/ar-AAYdKzx,These San Francisco neighborhoods were most in favor of the Chesa Boudin recall,20220608T141500Z,msn.com,English,United States,True,unclassified
http://www.msn.com/en-us/news/world/how-chesa-boudin-lost-san-francisco-da-resoundingly-recalled-for-failing-to-get-a-grip-on-crime-and-disorder/ar-AAYdG0T,How Chesa Boudin lost San Francisco : DA resoundingly recalled for failing to get a grip on crime and disorder,20220608T143000Z,msn.com,English,United States,True,unclassified
https://www.visaliatimesdelta.com/story/news/nation/california/2022/06/07/2022-election-results-san-francisco-distrtict-attorney-chesa-boudin-recall/7538836001/,California 2022 election results : Recall targets SF DA Chesa Boudin,20220608T124500Z,visaliatimesdelta.com,English,United States,True,unclassified
https://www.10news.com/news/national/san-francisco-ousts-liberal-da-chesa-boudin-in-heated-recall,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T140000Z,10news.com,English,United States,True,unclassified
http://www.msn.com/en-us/news/world/chesa-boudin-son-of-infamous-60s-radical-ousted-as-san-francisco-district-attorney-in-recall-vote/ar-AAYdWXq,"Chesa Boudin , son of infamous  60s radical , ousted as San Francisco district attorney in recall vote",20220608T153000Z,msn.com,English,United States,True,unclassified
http://www.nydailynews.com/news/politics/us-elections-government/ny-election-2022-san-francisco-da-chesa-boudin-recalled-20220608-d7tl3hzsmbhz3ihp4ia4yu42ly-story.html,San Francisco District Attorney Chesa Boudin was recalled by the voters in Tuesday election,20220608T181500Z,nydailynews.com,English,United States,True,unclassified
https://www.ksby.com/news/national/san-francisco-ousts-liberal-da-chesa-boudin-in-heated-recall,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T131500Z,ksby.com,English,United States,True,unclassified
https://chicago.suntimes.com/2022/6/8/23159653/chesa-boudin-san-francisco-da-recall,"Chesa Boudin , raised by radicals in Hyde Park , ousted as San Francisco DA in heated recall",20220608T160000Z,chicago.suntimes.com,English,United States,True,unclassified
https://abcnews.go.com/Politics/wireStory/san-francisco-ousts-liberal-da-chesa-boudin-heated-85252508,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T173000Z,abcnews.go.com,English,United States,True,national
https://www.pbs.org/newshour/politics/san-francisco-recalls-progressive-prosecutor-chesa-boudin,San Francisco recalls progressive prosecutor Chesa Boudin,20220608T170000Z,pbs.org,English,United States,True,unclassified
https://www.nytimes.com/live/2022/06/08/us/midterm-primary-elections,Midterm Primary Elections : News and Updates - The New York Times,20220608T133000Z,nytimes.com,English,United States,False,national
https://www.msn.com/en-gb/news/world/san-francisco-prosecutor-booted-out-by-voters-in-liberal-west-coast-city-for-being-too-left-wing/ar-AAYd0Ef,San Francisco prosecutor booted out by voters in liberal West Coast city for being too Left - wing,20220608T083000Z,msn.com,English,United States,False,unclassified
http://www.msn.com/en-nz/news/world/san-francisco-prosecutor-booted-out-by-voters-for-being-too-left-wing/ar-AAYd0Ef,San Francisco prosecutor booted out by voters for being too Left - wing,20220608T091500Z,msn.com,English,United States,False,unclassified
https://www.stltoday.com/news/national/san-francisco-ousts-liberal-da-chesa-boudin-in-heated-recall/article_7f67af33-14eb-55d6-8a83-b8c89b4ee579.html,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T081500Z,stltoday.com,English,United States,True,unclassified
https://hannity.com/media-room/kicking-chesa-to-the-curb-da-loses-recall-election-too-woke-for-san-fran/,"KICKING CHESA TO THE CURB : DA Loses Recall Election , Too Woke for San Fran , Murders Up 11 % ",20220608T144500Z,hannity.com,English,United States,True,unclassified
https://www.wandtv.com/news/national/san-francisco-ousts-liberal-da-chesa-boudin-in-heated-recall/article_7d817d78-2adc-5172-b4cc-b866a7e78176.html,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T083000Z,wandtv.com,English,United States,True,unclassified
https://wtvbam.com/2022/06/08/san-francisco-district-attorney-chesa-boudin-recalled/,San Francisco District Attorney Chesa Boudin recalled,20220608T083000Z,wtvbam.com,English,United States,True,unclassified
https://kfgo.com/2022/06/07/san-francisco-district-attorney-chesa-boudin-recalled/,San Francisco District Attorney Chesa Boudin recalled,20220608T091500Z,kfgo.com,English,United States,True,unclassified
https://wsau.com/2022/06/07/san-francisco-district-attorney-chesa-boudin-recalled/,San Francisco District Attorney Chesa Boudin recalled,20220608T091500Z,wsau.com,English,United States,True,unclassified
https://whtc.com/2022/06/08/san-francisco-district-attorney-chesa-boudin-recalled/,San Francisco District Attorney Chesa Boudin recalled,20220608T090000Z,whtc.com,English,United States,True,unclassified
https://wkzo.com/2022/06/08/san-francisco-district-attorney-chesa-boudin-recalled/,San Francisco District Attorney Chesa Boudin recalled,20220608T090000Z,wkzo.com,English,United States,True,unclassified
https://wabx.net/2022/06/07/san-francisco-district-attorney-chesa-boudin-recalled/,San Francisco District Attorney Chesa Boudin recalled,20220608T084500Z,wabx.net,English,United States,True,unclassified
https://kelo.com/2022/06/07/san-francisco-district-attorney-chesa-boudin-recalled/,San Francisco District Attorney Chesa Boudin recalled,20220608T080000Z,kelo.com,English,United States,True,unclassified
https://www.zerohedge.com/political/san-francisco-ousts-soros-backed-uber-progressive-da-recall-vote,San Francisco Ousts Soros - Backed Uber - Progressive DA In Recall Vote,20220608T130000Z,zerohedge.com,English,United States,True,unclassified
https://www.azcentral.com/story/opinion/op-ed/philboas/2022/06/08/san-francisco-voters-boot-extremists-chesa-boudin/7554050001/,San Francisco voters just said  to hell with the extremists  ,20220608T173000Z,azcentral.com,English,United States,False,unclassified
https://www.thestranger.com/slog-am/2022/06/08/74808256/covid-surging-once-again-san-francisco-recalls-progressive-da-and-wa-gives-students-a-break,"COVID Surging Once Again , San Francisco Recalls Progressive DA , and WA Gives Students a Break",20220608T160000Z,thestranger.com,English,United States,True,unclassified
https://www.foxnews.com/politics/primary-takeaways-crime-california-deal-blow-criminal-justice-reform,Primary takeaways : Crime concerns in California deal blow to criminal justice reform push,20220608T164500Z,foxnews.com,English,United States,False,national
https://abcnews.go.com/Politics/gun-debate-approaches-now-moment-note/story?id=85239852,Gun debate approaches now - or - never moment : The Note,20220608T104500Z,abcnews.go.com,English,United States,False,national
https://www.infowars.com/posts/san-francisco-ousts-soros-backed-uber-progressive-da-in-recall-vote/,San Francisco Ousts Soros - Backed Uber - Progressive DA In Recall Vote,20220608T163000Z,infowars.com,English,United States,True,unclassified
https://www.usatoday.com/videos/news/nation/2022/06/08/san-francisco-recalls-liberal-da-chesa-boudin/7552445001/,San Francisco recalls liberal DA Chesa Boudin,20220608T164500Z,usatoday.com,English,United States,True,national
https://freebeacon.com/democrats/the-broken-windows-election/,The Broken Windows Election - Washington Free Beacon,20220608T083000Z,freebeacon.com,English,United States,False,unclassified
https://townhall.com/tipsheet/spencerbrown/2022/06/08/democrats-boudin-lost-because-san-francisco-is-actually-a-conservative-stronghol-n2608398,Democrats : Boudin Lost Because San Francisco Is Actually a Conservative Stronghold,20220608T154500Z,townhall.com,English,United States,True,unclassified
https://www.redding.com/story/news/nation/california/2022/06/07/2022-election-results-san-francisco-distrtict-attorney-chesa-boudin-recall/7538836001/,California 2022 election results : Recall targets SF DA Chesa Boudin,20220608T091500Z,redding.com,English,United States,True,unclassified
https://www.dailyrepublic.com/all-dr-news/opinion/local-opinion-columnists/calmatters-commentary-california-voters-just-not-interested-this-year/,CalMatters Commentary : California voters just not interested this year,20220608T150000Z,dailyrepublic.com,English,United States,False,unclassified
https://santamariatimes.com/news/local/state-and-regional/california-voters-just-not-interested-this-year-dan-walters/article_aff89fcc-91b7-564e-81a3-347891e5f284.html,California voters just not interested this year | Dan Walters,20220608T160000Z,santamariatimes.com,English,United States,False,unclassified
https://lompocrecord.com/opinion/columnists/california-voters-just-not-interested-this-year-dan-walters/article_808a99e6-f66f-5f7f-9cca-880c0f6d4665.html,California voters just not interested this year | Dan Walters,20220608T171500Z,lompocrecord.com,English,United States,False,unclassified
https://www.ivpressonline.com/open/opinion-california-voters-just-not-interested-this-year/article_b2b231ae-e695-11ec-8e29-33392b27b975.html,OPINION : California voters just not interested this year,20220608T120000Z,ivpressonline.com,English,United States,False,unclassified
https://cnsnews.com/article/national/susan-jones/san-franciscans-recall-leftist-boudin-who-says-we-have-already-won,"San Franciscans Recall Leftist Boudin , Who Says ,  We Have Already Won  ",20220608T153000Z,cnsnews.com,English,United States,True,unclassified
https://www.cnsnews.com/article/national/susan-jones/san-franciscans-recall-leftist-boudin-who-says-we-have-already-won,"San Franciscans Recall Leftist Boudin , Who Says ,  We Have Already Won  ",20220608T131500Z,cnsnews.com,English,United States,True,unclassified
https://www.npr.org/2022/06/08/1103658276/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T134500Z,npr.org,English,United States,False,unclassified
https://hotair.com/headlines/2022/06/08/auto-draft-578-n474788,San Francisco voters oust DA Chesa Boudin over soft - on - crime policies,20220608T131500Z,hotair.com,English,United States,True,unclassified
https://www.latimes.com/california/story/2022-06-08/did-california-voters-really-rebuke-the-left-on-election-day,Did California voters really rebuke the left on election day ? Not exactly,20220608T154500Z,latimes.com,English,United States,False,national
https://www.vox.com/2022/6/8/23159409/winners-and-losers-california-iowa-mississippi-montana-new-jersey-new-mexico-south-dakota-primaries,"Winners and losers from the California , Iowa , Mississippi , Montana , New Jersey , New Mexico and South Dakota primaries",20220608T134500Z,vox.com,English,United States,False,national
https://www.capeandislands.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T123000Z,capeandislands.org,English,United States,False,unclassified
https://www.washingtonpost.com/opinions/2022/06/08/chesa-boudin-recall-san-francisco-crime/,Opinion | Boudin recall proves Democrats have lost the public trust on crime,20220608T111500Z,washingtonpost.com,English,United States,True,national
https://www.abajournal.com/news/article/progressive-san-francisco-da-is-recalled-he-blames-big-spending-by-right-wing-billionaires,Progressive San Francisco DA is recalled ; he notes big spending by  right - wing billionaires  ,20220608T153000Z,abajournal.com,English,United States,True,unclassified
https://www.sfexaminer.com/news/da-chesa-boudin-sees-victory-in-san-francisco-recall-defeat/article_14ee94a6-e6f1-11ec-a66e-2fa670a5627f.html,DA Chesa Boudin sees  victory  in San Francisco recall defeat,20220608T111500Z,sfexaminer.com,English,United States,True,local
https://sfist.com/2022/06/08/san-francisco-voters-recall-da-chesa-boudin/,San Francisco Voters Recall DA Chesa Boudin and Everyone Including Ann Coulter Has Something to Say About It,20220608T174500Z,sfist.com,English,United States,True,local
https://hotair.com/jazz-shaw/2022/06/08/chesa-boudins-exit-creates-the-democrats-law-and-order-priority-n474773,Chesa Boudin exit creates the Democrat  law and order priority  ,20220608T131500Z,hotair.com,English,United States,True,unclassified
https://www.cnn.com/politics/live-news/june-7-primary-election-results/h_cc725b40fcfa38e39248ffa443298715,Boudin ouster : National message or a San Francisco story ? ,20220608T111500Z,cnn.com,English,United States,True,national
https://www.nvdaily.com/associated_press_national/san-francisco-ousts-liberal-da-chesa-boudin-in-heated-recall/article_1692c1b4-a141-5eb4-aa6a-b859dd37cb3c.html,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T083000Z,nvdaily.com,English,United States,True,unclassified
https://www.tdtnews.com/news/article_cb1ef1fa-e730-11ec-9e71-470bdb2de645.html,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T170000Z,tdtnews.com,English,United States,True,unclassified
https://www.fbherald.com/news/san-francisco-ousts-liberal-da-chesa-boudin-in-heated-recall/article_003beafd-91d9-5f4a-bbde-c82826f67763.html,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T080000Z,fbherald.com,English,United States,True,unclassified
https://www.oskaloosa.com/news/national_news/san-francisco-ousts-liberal-da-chesa-boudin-in-heated-recall/article_021b242d-8352-5a47-9a23-89348958af93.html,San Francisco ousts liberal DA Chesa Boudin in heated recall,20220608T140000Z,oskaloosa.com,English,United States,True,unclassified
https://www.independentsentinel.com/pro-criminal-chesa-boudin-recalled-in-furthest-left-us-city/,Pro - Criminal Chesa Boudin Recalled in Furthest Left US City,20220608T141500Z,independentsentinel.com,English,United States,True,unclassified
https://www.foxla.com/news/la-deputy-da-warns-gascon-youre-next,LA Deputy DA warns Gascón :  Youre next  ,20220608T170000Z,foxla.com,English,United States,False,unclassified
https://www.dailyrepublic.com/all-dr-news/wires/state-nation-world/progressive-san-francisco-d-a-chesa-boudin-headed-toward-recall/,Progressive San Francisco D . A . Chesa Boudin headed toward recall,20220608T100000Z,dailyrepublic.com,English,United States,True,unclassified
https://www.politico.com/newsletters/playbook/2022/06/08/a-bad-night-for-california-progressives-and-donald-trump-00038017,POLITICO Playbook : A bad night for California progressives and Donald Trump,20220608T113000Z,politico.com,English,United States,False,national
https://www.nbcnews.com/meet-the-press/first-read/mcconaughey-steps-void-gun-violence-public-sours-politicians-rcna32491,McConaughey steps into the void on gun violence as public sours on politicians,20220608T134500Z,nbcnews.com,English,United States,False,national
https://news.yahoo.com/did-california-voters-really-rebuke-145949606.html,Did California voters really rebuke the left on election day ? Not exactly,20220608T154500Z,news.yahoo.com,English,United States,False,unclassified
https://www.nbcbayarea.com/tag/election/,Tag : election – NBC Bay Area,20220608T141500Z,nbcbayarea.com,English,United States,False,local
https://www.tonyskansascity.com/2022/06/kansas-city-midweek-turnaround-locals.html,Kansas City Midweek Turnaround : Locals Powerless Amid Worsening Economy,20220608T174500Z,tonyskansascity.com,English,United States,False,unclassified
https://dailycaller.com/2022/06/08/jim-kessler-warns-progressive-democrats-losing-midterms/,Major Dem Strategist Sends Stark Warning To Party After String Of Losses,20220608T160000Z,dailycaller.com,English,United States,False,national
https://www.nytimes.com/2022/06/08/us/california-primary-election.html,Takeaways from the June 7 California Primary Election,20220608T164500Z,nytimes.com,English,United States,False,national
https://www.theatlantic.com/politics/archive/2022/06/california-sf-la-primary-election-democrats-crime/661216/,California Primary : Is This the End of the George Floyd Moment ? ,20220608T164500Z,theatlantic.com,English,United States,False,national
https://www.sandiegouniontribune.com/news/politics/story/2022-06-08/san-francisco-district-attorney-recalled-l-a-s-caruso-advances-as-democrats-tested-on-crime,"San Francisco District Attorney recalled , L . A . Caruso advances as Democrats tested on crime",20220608T140000Z,sandiegouniontribune.com,English,United States,True,unclassified
https://www.washingtonexaminer.com/opinion/what-were-they-thinking,What were they thinking ? ,20220608T174500Z,washingtonexaminer.com,English,United States,False,unclassified
https://freebeacon.com/democrats/report-soros-prosecutors-run-half-of-americas-largest-jurisdictions/,Report : Soros Prosecutors Run Half of America Largest Jurisdictions,20220608T133000Z,freebeacon.com,English,United States,False,unclassified
https://www.forbes.com/sites/siladityaray/2022/06/08/san-francisco-recalls-progressive-da-chesa-boudin-billionaire-caruso-advances-in-los-angeles-mayoral-race/,"San Francisco Recalls Progressive DA Chesa Boudin , Billionaire Caruso Advances In Los Angeles Mayoral Race",20220608T090000Z,forbes.com,English,United States,True,unclassified
https://www.foxnews.com/us/san-fran-recall-progressive-da,"San Fran voters recall progressive DA , McConaughey opens up about visiting Uvalde and more top headlines",20220608T111500Z,foxnews.com,English,United States,True,national
https://www.msn.com/en-us/news/politics/worries-over-crime-haunt-democrats-ahead-of-the-midterm-elections/ar-AAYebMS,Worries over crime haunt Democrats ahead of the midterm elections,20220608T181500Z,msn.com,English,United States,False,unclassified
https://www.gopusa.com/pro-criminal-da-ousted-as-sf-recalls-chesa-boudin/,Pro - criminal DA ousted as SF recalls Chesa Boudin,20220608T143000Z,gopusa.com,English,United States,True,unclassified
https://www.democracynow.org/2022/6/8/san_francisco_da_recall_chesa_boudin,Billionaire Democracy ? San Francisco DA Chesa Boudin Ousted in Recall & L . A . Mayor Race Heads to Runoff,20220608T174500Z,democracynow.org,English,United States,True,unclassified
https://www.kcci.com/article/takeaways-from-tuesday-june-7-primaries/40224292,Takeaways from Tuesday primaries,20220608T103000Z,kcci.com,English,United States,False,unclassified
https://www.cincinnati.com/story/news/politics/2022/06/07/primary-results-california-iowa-nj-midterms/7522183001/,"Primary elections 2022 : Recap of California , Iowa , NJ races",20220608T140000Z,cincinnati.com,English,United States,False,unclassified
https://freerepublic.com/tag/*/index?more=4069532,Latest Articles,20220608T161500Z,freerepublic.com,English,United States,False,national
https://freerepublic.com/tag/*/index?more=4069536,Latest Articles,20220608T163000Z,freerepublic.com,English,United States,False,national
https://freerepublic.com/tag/*/index?more=4069546,Latest Articles,20220608T170000Z,freerepublic.com,English,United States,False,national
https://www.latimes.com/california/newsletter/2022-06-08/california-politics-newsletter-primary-post-mortem-ca-politics,California Politics : A primary election postmortem,20220608T171500Z,latimes.com,English,United States,False,national
https://www.wcvb.com/article/takeaways-from-tuesday-june-7-primaries/40224292,Takeaways from Tuesday primaries,20220608T113000Z,wcvb.com,English,United States,False,unclassified
https://www.koat.com/article/takeaways-from-tuesday-june-7-primaries/40224292,Takeaways from Tuesday primaries,20220608T110000Z,koat.com,English,United States,False,unclassified
https://www.wxii12.com/article/takeaways-from-tuesday-june-7-primaries/40224292,Takeaways from Tuesday primaries,20220608T124500Z,wxii12.com,English,United States,False,unclassified
https://omaha.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_98153431-d05c-5cb2-bcf3-34e1885199b7.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T180000Z,omaha.com,English,United States,False,unclassified
https://richmond.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_089c2d2b-a3ba-5e7a-9cd1-833704c93376.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T133000Z,richmond.com,English,United States,False,unclassified
https://journalnow.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_965f96d2-b586-5cb7-a84c-832182f7c3b1.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T141500Z,journalnow.com,English,United States,False,unclassified
https://www.kcra.com/article/takeaways-from-tuesday-june-7-primaries/40224292,Takeaways from Tuesday primaries,20220608T101500Z,kcra.com,English,United States,False,unclassified
https://madison.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_9074a881-868b-5efe-923a-cbb618e52d54.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T143000Z,madison.com,English,United States,False,unclassified
https://journalstar.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_af53ec0a-be04-59ef-a234-04a4702f07dc.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T170000Z,journalstar.com,English,United States,False,unclassified
https://www.wgal.com/article/takeaways-from-tuesday-june-7-primaries/40224292,Takeaways from Tuesday primaries,20220608T101500Z,wgal.com,English,United States,False,unclassified
https://roanoke.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_f6118b9c-063f-582e-aba3-36170dc12526.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T141500Z,roanoke.com,English,United States,False,unclassified
https://www.nwitimes.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_09811840-94e8-5723-94f2-d5f4a812fe46.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T150000Z,nwitimes.com,English,United States,False,unclassified
https://www.wbaa.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T153000Z,wbaa.org,English,United States,False,unclassified
https://www.kwbu.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T151500Z,kwbu.org,English,United States,False,unclassified
https://www.spokanepublicradio.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T143000Z,spokanepublicradio.org,English,United States,False,unclassified
https://www.wqcs.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T120000Z,wqcs.org,English,United States,False,unclassified
https://news.wjct.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T130000Z,news.wjct.org,English,United States,False,unclassified
https://www.ypradio.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T123000Z,ypradio.org,English,United States,False,unclassified
https://www.hppr.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T123000Z,hppr.org,English,United States,False,unclassified
https://www.publicradioeast.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T123000Z,publicradioeast.org,English,United States,False,unclassified
https://www.kvnf.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T123000Z,kvnf.org,English,United States,False,unclassified
https://www.kmuw.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T124500Z,kmuw.org,English,United States,False,unclassified
https://www.ksmu.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T124500Z,ksmu.org,English,United States,False,unclassified
https://www.wboi.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T124500Z,wboi.org,English,United States,False,unclassified
https://www.redriverradio.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T131500Z,redriverradio.org,English,United States,False,unclassified
https://www.wuky.org/2022-06-08/what-to-look-out-for-during-californias-primary,What to look out for during California primary,20220608T131500Z,wuky.org,English,United States,False,unclassified
https://tulsaworld.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_fc257a38-aa51-5aaf-b0a2-96a7f3fffdd4.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T134500Z,tulsaworld.com,English,United States,False,unclassified
https://tucson.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_039f3919-5bf9-51a0-bbd7-55b9a46810cd.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T154500Z,tucson.com,English,United States,False,unclassified
https://qctimes.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_a6822b13-d5f8-541d-8e15-236c29ae7bff.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T180000Z,qctimes.com,English,United States,False,unclassified
https://www.washingtonpost.com/politics/2022/06/08/4-takeaways-primaries-california-new-jersey-etc/,"What to know about primaries in California , New Jersey , Mississippi and elsewhere",20220608T111500Z,washingtonpost.com,English,United States,False,national
https://pressofatlanticcity.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_4f0f6c22-137b-5a26-a864-f2afc9da4310.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T161500Z,pressofatlanticcity.com,English,United States,False,unclassified
https://www.washingtonpost.com/business/what-did-we-learn-from-tuesdays-primaries/2022/06/08/86fe2dc8-e727-11ec-a422-11bbb91db30b_story.html,What Did We Learn From Tuesday Primaries ? - The Washington Post,20220608T153000Z,washingtonpost.com,English,United States,False,national
https://krdo.com/politics/cnn-us-politics/2022/06/08/6-takeaways-from-tuesdays-primaries/,6 takeaways from Tuesday primaries,20220608T134500Z,krdo.com,English,United States,False,unclassified
https://www.kmbc.com/article/takeaways-from-tuesday-june-7-primaries/40224292,Takeaways from Tuesday primaries,20220608T144500Z,kmbc.com,English,United States,False,unclassified
https://www.unionleader.com/news/politics/voters/6-takeaways-from-primaries-in-california-mississippi-and-other-states/article_f3595281-d72d-5535-bd62-734541a714d3.html,"6 takeaways from primaries in California , Mississippi and other states",20220608T151500Z,unionleader.com,English,United States,False,unclassified
https://dailyprogress.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_a0d00c1e-e7cc-53e2-9ebc-9dd5d9c27ab7.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T141500Z,dailyprogress.com,English,United States,False,unclassified
https://www.bizpacreview.com/2022/06/08/one-in-five-americans-now-live-in-areas-covered-by-soros-backed-criminal-justice-reformers-report-1247479/,"One in FIVE Americans now live in areas covered by Soros - backed criminal justice reformers , report",20220608T114500Z,bizpacreview.com,English,United States,False,unclassified
https://newsadvance.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_72b5e1d7-54a0-5792-be89-502b985caacd.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T133000Z,newsadvance.com,English,United States,False,unclassified
https://siouxcityjournal.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_69688c3b-5194-5c4e-ac65-2025435550b7.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T143000Z,siouxcityjournal.com,English,United States,False,unclassified
https://pantagraph.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_6c491f8f-7507-5b68-9ae8-0ab0eb555e1b.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T164500Z,pantagraph.com,English,United States,False,unclassified
https://globegazette.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_98735e0a-6658-5f2d-8cf4-d92c09309a6a.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T164500Z,globegazette.com,English,United States,False,unclassified
https://missoulian.com/news/national/gymnasts-seek-1-billion-from-fbi-calls-to-act-after-deadly-shootings-and-a-seals/article_54d90575-2c54-5a8e-9c83-9ffc8c49711d.html,"Gymnasts seek $1 billion from FBI , calls to act after deadly shootings and a Seals and Crofts co - founder die : Listen to today top headlines",20220608T153000Z,missoulian.com,English,United States,False,unclassified
